
S	S2999150	3F/6F	899萬元	899萬元	24年	1房1廳	13.51坪	13.51坪	無	台北市文山區-羅斯福路六段	萬隆/景美捷運溫馨雅居	Wed May 04 15:11:21 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2999150	=HYPERLINK(N81)	Wed May 04 22:26:09 PDT 2016	
S	S2998503	5F/12F	1,158萬元	1,158萬元	14年	1房1廳	30.64坪	30.64坪	機械式停車位，已含售金內	康橋原味 台北市文山區-景興路	景美捷運(急!急!急!)康橋精品屋+車位	Wed May 04 15:11:21 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2998503	=HYPERLINK(N82)	Wed May 04 22:26:09 PDT 2016	
S	S3061344	2F/4F	1,200萬元	1,200萬元	33年	3房2廳	23.76坪	23.76坪	無	幸福社區 台北市文山區-木柵路二段	幸福社區住宅　三房兩廳一衛二陽台	Wed May 04 15:11:22 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3061344	=HYPERLINK(N83)	Wed May 04 22:26:09 PDT 2016	
S	S2972525	6F/13F	1,180萬元	1,180萬元	12年	1房2廳	13.36坪	13.36坪	無	克麗絲町 台北市文山區-景文街	景美站2號出口到站即到家三米六(專任約)	Wed May 04 15:11:23 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2972525	=HYPERLINK(N84)	Wed May 04 22:26:09 PDT 2016	
S	S3032440	3F/4F	1,180萬元	1,180萬元	40年	3房1廳	21坪	21坪	無	台北市文山區-興隆路四段	文山區忠順商圈小家庭	Wed May 04 15:11:23 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3032440	=HYPERLINK(N85)	Wed May 04 22:26:09 PDT 2016	
S	S3045408	5F/5F	1,088萬元	1,088萬元	35年	3房2廳	26.04坪	26.04坪	無	台北市文山區-興隆路四段	興隆.忠順經典美寓『起家厝』方正3房	Wed May 04 15:11:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3045408	=HYPERLINK(N86)	Wed May 04 22:26:09 PDT 2016	
S	S3044747	4F/4F	1,080萬元	1,080萬元	42年	3房2廳	28.17坪	28.17坪	無	保儀社區 台北市文山區-保儀路	木柵商圈~~便宜的大3房~~文山行政旁~	Wed May 04 15:11:24 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3044747	=HYPERLINK(N87)	Wed May 04 22:26:09 PDT 2016	
S	S3109353	5F/7F	1,200萬元	1,200萬元	19年	2房2廳	27坪	27坪	機械式停車位，已含售金內	台北市文山區-政大二街	政大重劃區東坡庭	Wed May 04 15:11:25 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3109353	=HYPERLINK(N88)	Wed May 04 22:26:09 PDT 2016	
S	S2992047	2F/5F	1,180萬元	1,180萬元	36年	2房2廳	22.64坪	22.64坪	無	台北市文山區-木新路三段	木新商圈二樓美寓	Wed May 04 15:11:25 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2992047	=HYPERLINK(N89)	Wed May 04 22:26:09 PDT 2016	
S	S3035159	5F/5F	1,100萬元	1,100萬元	32年	2房2廳	27.96坪	27.96坪	無	寶來社區 台北市文山區-興隆路三段	捷運漂亮方正頂佳出租自住皆可急急急出價談	Wed May 04 15:11:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3035159	=HYPERLINK(N90)	Wed May 04 22:26:09 PDT 2016	
S	S3036230	5F/5F	1,088萬元	1,088萬元	35年	3房2廳	26.04坪	26.04坪	無	忠順社區 台北市文山區-興隆路四段	興隆路4段~~稀有保留~~前後大陽台~~	Wed May 04 15:11:26 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3036230	=HYPERLINK(N91)	Wed May 04 22:26:09 PDT 2016	
S	S3033154	4F/4F	1,180萬元	1,180萬元	31年	5房0廳	29.5坪	29.5坪	無	台北市文山區-試院路	世新大學滿租收租屋	Wed May 04 15:11:27 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3033154	=HYPERLINK(N92)	Wed May 04 22:26:09 PDT 2016	
S	S3000036	4F/4F	1,088萬元	1,088萬元	43年	3房2廳	28.18坪	28.18坪	無	台北市文山區-保儀路	降價了●邊間●保儀路便宜公寓~ViVi	Wed May 04 15:11:27 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3000036	=HYPERLINK(N93)	Wed May 04 22:26:09 PDT 2016	
S	S2935839	2F/5F	1,098萬元	1,098萬元	35年	3房2廳	28.12坪	28.12坪	無	台北市文山區-福興路	興隆國小低總價公寓二樓	Wed May 04 15:11:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2935839	=HYPERLINK(N94)	Wed May 04 22:26:09 PDT 2016	
S	S3025944	5F/5F	1,199萬元	1,199萬元	36年	3房2廳	26.04坪	26.04坪	無	台北市文山區-興隆路四段	忠順經典美寓~方正~明亮~通風~機能好	Wed May 04 15:11:28 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3025944	=HYPERLINK(N95)	Wed May 04 22:26:09 PDT 2016	
S	S2926108	7F/12F	830萬元	830萬元	20年	1房2廳	13.43坪	13.43坪	機械式停車位，已含售金內	敦南100 台北市文山區-萬美街二段	歐風套房車位近公車站、市區、學校、捷運	Wed May 04 15:11:29 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2926108	=HYPERLINK(N96)	Wed May 04 22:26:09 PDT 2016	
S	S3083855	1F/5F	998萬元	998萬元	33年	4房2廳	21.92坪	21.92坪	無	台北市文山區-興隆路四段	再興中學低總價優質稀有四房双衛一樓	Wed May 04 15:11:30 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3083855	=HYPERLINK(N97)	Wed May 04 22:26:09 PDT 2016	
S	S3087198	4F/12F	1,198萬元	1,198萬元	13年	1房1廳	24.04坪	24.04坪	平面式停車位，已含售金內	康橋原味 台北市文山區-景興路	小資族首選,小家庭的最愛	Wed May 04 15:11:31 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3087198	=HYPERLINK(N98)	Wed May 04 22:26:09 PDT 2016	
S	S2994534	1F/12F	1,168萬元	1,168萬元	21年	1房1廳	25.71坪	25.71坪	平面式停車位，已含售金內	台北市文山區-興隆路四段	★住商台北101世貿店~早安再興美一樓	Wed May 04 15:11:32 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2994534	=HYPERLINK(N99)	Wed May 04 22:26:09 PDT 2016	
S	S3015210	4F/4F	950萬元	950萬元	39年	2房1廳	15.94坪	15.94坪	無	景美社區 台北市文山區-景興路	~~景美捷運~~明星國中溫馨美2房~~	Wed May 04 15:11:33 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3015210	=HYPERLINK(N100)	Wed May 04 22:26:09 PDT 2016	
S	S3014994	5F/12F	1,158萬元	1,158萬元	13年	2房1廳	30.64坪	30.64坪	平面式停車位，已含售金內	康橋原味 台北市文山區-景興路	~康橋原味~~精品屋~~2房+車位~	Wed May 04 15:11:34 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3014994	=HYPERLINK(N101)	Wed May 04 22:26:09 PDT 2016	
S	S3014782	4F/4F	1,180萬元	1,180萬元	37年	3房2廳	18.02坪	18.02坪	無	台北市文山區-辛亥路七段	低總價四樓+五樓~景美女中旁~中信小丞	Wed May 04 15:11:34 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3014782	=HYPERLINK(N102)	Wed May 04 22:26:09 PDT 2016	
S	S3012579	4F/4F	998萬元	998萬元	36年	4房2廳	22.07坪	22.07坪	無	台北市文山區-福興路	(文湖線)超值使用空間三房+(一大套房)	Wed May 04 15:11:35 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3012579	=HYPERLINK(N103)	Wed May 04 22:26:09 PDT 2016	
S	S3000173	8F/13F	888萬元	888萬元	13年	1房1廳	12.043坪	12.043坪	無	克麗斯町 台北市文山區-景文街	捷運出口美廈	Wed May 04 15:11:35 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3000173	=HYPERLINK(N104)	Wed May 04 22:26:09 PDT 2016	
S	S3061955	8F/11F	1,200萬元	1,200萬元	1個月	2房1廳	15.82坪	15.82坪	機械式停車位，已含售金內	敦南ihome 台北市文山區-辛亥路五段	景觀兩房~敦南ihome近萬芳醫院站	Wed May 04 15:11:36 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S3061955	=HYPERLINK(N105)	Wed May 04 22:26:09 PDT 2016	
S	S2994297	4F/4F	986萬元	986萬元	39年	2房2廳	15.94坪	15.94坪	無	台北市文山區-景興路	景興小資美宅	Wed May 04 15:11:36 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2994297	=HYPERLINK(N106)	Wed May 04 22:26:09 PDT 2016	
S	S2992368	3F/6F	899萬元	899萬元	25年	1房1廳	13.51坪	13.51坪	無	小美麗殿 台北市文山區-羅斯福路六段	萬隆捷運~~靜巷(一房一廳)溫馨雅居~	Wed May 04 15:11:37 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2992368	=HYPERLINK(N107)	Wed May 04 22:26:09 PDT 2016	
S	S2991815	2F/4F	1,030萬元	1,030萬元	40年	3房1廳	20.78坪	20.78坪	無	台北市文山區-仙岩路	仙岩優靜寓所	Wed May 04 15:11:37 PDT 2016	https://m.591.com.tw/mobile-detail.html?houseId=S2991815	=HYPERLINK(N108)	Wed May 04 22:26:09 PDT 2016	
